0.0 0.0	0 0
26.439999999999998 2.1735311966492778e-12	0.429324 0.429324
26.450000000000003 2.1447431276426334e-12	0.427311 0.427311
26.46 2.116336351951881e-12	0.425345 0.425345
26.47 2.088305819408739e-12	0.423447 0.423447
26.479999999999997 2.060646546733582e-12	0.421643 0.421643
26.490000000000002 2.033353616649523e-12	0.419957 0.419957
26.5 2.00642217700825e-12	0.418415 0.418415
26.509999999999998 1.979847439927324e-12	0.417039 0.417039
26.520000000000003 1.953624680939038e-12	0.41585 0.41585
26.53 1.9277492381505344e-12	0.414863 0.414863
26.54 1.9022165114149385e-12	0.41409 0.41409
26.549999999999997 1.8770219615135697e-12	0.413538 0.413538
26.560000000000002 1.852161109348972e-12	0.41321 0.41321
26.57 1.8276295351486427e-12	0.413106 0.413106
26.58 1.8034228776792114e-12	0.413222 0.413222
26.590000000000003 1.7795368334711386e-12	0.413555 0.413555
26.6 1.7559671560536807e-12	0.414097 0.414097
26.61 1.7327096551998799e-12	0.414843 0.414843
26.619999999999997 1.7097601961816502e-12	0.415784 0.415784
26.630000000000003 1.6871146990347173e-12	0.416913 0.416913
26.64 1.6647691378333032e-12	0.418219 0.418219
26.65 1.6427195399743293e-12	0.41969 0.41969
26.660000000000004 1.6209619854712022e-12	0.421307 0.421307
26.67 1.5994926062569518e-12	0.423049 0.423049
26.68 1.5783075854964995e-12	0.424888 0.424888
26.689999999999998 1.557403156908125e-12	0.426788 0.426788
26.700000000000003 1.5367756040939058e-12	0.42871 0.42871
26.71 1.516421259879035e-12	0.43061 0.43061
26.72 1.496336505659811e-12	0.432441 0.432441
26.729999999999997 1.4765177707603681e-12	0.434154 0.434154
26.740000000000002 1.4569615317978336e-12	0.435705 0.435705
26.75 1.4376643120560383e-12	0.437054 0.437054
26.759999999999998 1.4186226808672888e-12	0.438168 0.438168
26.770000000000003 1.3998332530025513e-12	0.439024 0.439024
26.78 1.3812926880696278e-12	0.439609 0.439609
26.79 1.362997689919244e-12	0.439923 0.439923
26.799999999999997 1.3449450060591042e-12	0.439974 0.439974
26.810000000000002 1.327131427075619e-12	0.439783 0.439783
26.82 1.3095537860634235e-12	0.439381 0.439381
26.83 1.2922089580622415e-12	0.438803 0.438803
26.840000000000003 1.2750938595014075e-12	0.438092 0.438092
26.85 1.2582054476516748e-12	0.437293 0.437293
26.86 1.2415407200842254e-12	0.436454 0.436454
26.869999999999997 1.2250967141369381e-12	0.435621 0.435621
26.880000000000003 1.2088705063876472e-12	0.434839 0.434839
26.89 1.1928592121344954e-12	0.43415 0.43415
26.9 1.1770599848829797e-12	0.433594 0.433594
26.910000000000004 1.1614700158399735e-12	0.433201 0.433201
26.92 1.146086533414381e-12	0.432999 0.432999
26.93 1.1309068027243572e-12	0.43301 0.43301
26.939999999999998 1.1159281251111368e-12	0.433245 0.433245
26.950000000000003 1.1011478376592302e-12	0.43371 0.43371
26.96 1.086563312723083e-12	0.434405 0.434405
26.97 1.07217195745983e-12	0.435317 0.435317
26.979999999999997 1.0579712133684137e-12	0.43643 0.43643
26.990000000000002 1.0439585558346985e-12	0.437719 0.437719
27.0 1.0301314936826759e-12	0.439154 0.439154
27.009999999999998 1.016487568731542e-12	0.4407 0.4407
27.020000000000003 1.0030243553586864e-12	0.44232 0.44232
27.03 9.897394600685239e-13	0.443975 0.443975
27.04 9.766305210668842e-13	0.445629 0.445629
27.049999999999997 9.636952078412007e-13	0.447251 0.447251
27.060000000000002 9.509312207461576e-13	0.448812 0.448812
27.07 9.383362905948903e-13	0.450293 0.450293
27.08 9.259081782555294e-13	0.45168 0.45168
27.090000000000003 9.136446742531325e-13	0.452968 0.452968
27.1 9.015435983769368e-13	0.454161 0.454161
27.11 8.896027992926771e-13	0.455267 0.455267
27.119999999999997 8.778201541601811e-13	0.456302 0.456302
27.130000000000003 8.661935682559422e-13	0.457282 0.457282
27.14 8.547209746007457e-13	0.45823 0.45823
27.15 8.434003335921671e-13	0.459164 0.459164
27.160000000000004 8.322296326419739e-13	0.460105 0.460105
27.17 8.212068858183782e-13	0.461069 0.461069
27.18 8.103301334928983e-13	0.462067 0.462067
27.189999999999998 7.995974419920326e-13	0.463109 0.463109
27.200000000000003 7.890069032534633e-13	0.464198 0.464198
27.21 7.785566344868668e-13	0.465333 0.465333
27.22 7.682447778391579e-13	0.46651 0.46651
27.229999999999997 7.580695000642125e-13	0.46772 0.46772
27.240000000000002 7.480289921969577e-13	0.468952 0.468952
27.25 7.381214692317836e-13	0.470195 0.470195
27.259999999999998 7.283451698051748e-13	0.471435 0.471435
27.270000000000003 7.186983558825907e-13	0.472659 0.472659
27.28 7.091793124494922e-13	0.473856 0.473856
27.29 6.99786347206418e-13	0.475017 0.475017
27.299999999999997 6.905177902681365e-13	0.476135 0.476135
27.310000000000002 6.813719938667785e-13	0.477204 0.477204
27.32 6.723473320589055e-13	0.478226 0.478226
27.33 6.634422004364226e-13	0.479203 0.479203
27.340000000000003 6.546550158413605e-13	0.480139 0.480139
27.35 6.459842160844349e-13	0.481045 0.481045
27.36 6.374282596672942e-13	0.481931 0.481931
27.369999999999997 6.28985625508481e-13	0.482808 0.482808
27.380000000000003 6.206548126730179e-13	0.483689 0.483689
27.39 6.124343401055795e-13	0.484585 0.484585
27.4 6.043227463671651e-13	0.485507 0.485507
27.410000000000004 5.963185893752975e-13	0.486461 0.486461
27.42 5.884204461476612e-13	0.487453 0.487453
27.43 5.806269125491007e-13	0.488483 0.488483
27.439999999999998 5.729366030420012e-13	0.489547 0.489547
27.450000000000003 5.653481504399717e-13	0.49064 0.49064
27.46 5.57860205664794e-13	0.491751 0.491751
27.47 5.504714375065601e-13	0.492868 0.492868
27.479999999999997 5.43180532387028e-13	0.493978 0.493978
27.490000000000002 5.359861941260756e-13	0.495067 0.495067
27.5 5.288871437113014e-13	0.496118 0.496118
27.509999999999998 5.218821190705916e-13	0.49712 0.49712
27.520000000000003 5.149698748477809e-13	0.498057 0.498057
27.53 5.081491821812541e-13	0.498919 0.498919
27.54 5.014188284854583e-13	0.499694 0.499694
27.549999999999997 4.947776172353454e-13	0.500372 0.500372
27.560000000000002 4.882243677536375e-13	0.500945 0.500945
27.57 4.817579150009588e-13	0.501404 0.501404
27.58 4.75377109368669e-13	0.501741 0.501741
27.590000000000003 4.690808164745154e-13	0.501951 0.501951
27.6 4.628679169609626e-13	0.50203 0.50203
27.61 4.567373062961749e-13	0.501975 0.501975
27.619999999999997 4.5068789457766707e-13	0.501789 0.501789
27.630000000000003 4.447186063385261e-13	0.501476 0.501476
27.64 4.3882838035624517e-13	0.501046 0.501046
27.65 4.3301616946401693e-13	0.500514 0.500514
27.660000000000004 4.272809403645957e-13	0.499896 0.499896
27.67 4.21621673446598e-13	0.499216 0.499216
27.68 4.1603736260321906e-13	0.498496 0.498496
27.689999999999998 4.1052701505338044e-13	0.497763 0.497763
27.700000000000003 4.0508965116521975e-13	0.497043 0.497043
27.71 3.9972430428195895e-13	0.496362 0.496362
27.72 3.9443002055001365e-13	0.495743 0.495743
27.729999999999997 3.892058587494448e-13	0.495204 0.495204
27.740000000000002 3.8405089012661487e-13	0.494764 0.494764
27.75 3.789641982290859e-13	0.494431 0.494431
27.759999999999998 3.7394487874267774e-13	0.494214 0.494214
27.770000000000003 3.6899203933069977e-13	0.494114 0.494114
27.78 3.641047994753336e-13	0.494126 0.494126
27.79 3.592822903210599e-13	0.494244 0.494244
27.799999999999997 3.5452365452021784e-13	0.494456 0.494456
27.810000000000002 3.4982804608057397e-13	0.494749 0.494749
27.82 3.451946302149323e-13	0.495104 0.495104
27.83 3.4062258319271237e-13	0.495503 0.495503
27.840000000000003 3.3611109219350685e-13	0.495929 0.495929
27.85 3.316593551625988e-13	0.49636 0.49636
27.86 3.2726658066834084e-13	0.49678 0.49678
27.869999999999997 3.2293198776147677e-13	0.497171 0.497171
27.880000000000003 3.186548058362936e-13	0.497519 0.497519
27.89 3.1443427449363283e-13	0.49781 0.49781
27.9 3.1026964340569445e-13	0.498036 0.498036
27.910000000000004 3.061601721826441e-13	0.498189 0.498189
27.92 3.0210513024100543e-13	0.498266 0.498266
27.93 2.981037966737477e-13	0.498265 0.498265
27.939999999999998 2.941554601221437e-13	0.498187 0.498187
27.950000000000003 2.902594186492944e-13	0.498035 0.498035
27.96 2.864149796153474e-13	0.497813 0.497813
27.97 2.8262145955434824e-13	0.497525 0.497525
27.979999999999997 2.7887818405273715e-13	0.497177 0.497177
27.990000000000002 2.75184487629454e-13	0.496772 0.496772
28.0 2.7153971361763254e-13	0.496316 0.496316
28.009999999999998 2.6794321404784693e-13	0.495812 0.495812
28.020000000000003 2.6439434953292183e-13	0.495264 0.495264
28.03 2.608924891542669e-13	0.494676 0.494676
28.04 2.57437010349702e-13	0.494053 0.494053
28.049999999999997 2.5402729880278126e-13	0.493399 0.493399
28.060000000000002 2.506627483335819e-13	0.492721 0.492721
28.07 2.473427607909403e-13	0.492026 0.492026
28.08 2.440667459461032e-13	0.491324 0.491324
28.090000000000003 2.408341213878014e-13	0.490621 0.490621
28.1 2.3764431241871416e-13	0.489928 0.489928
28.11 2.3449675195328923e-13	0.489251 0.489251
28.119999999999997 2.313908804169301e-13	0.488595 0.488595
28.130000000000003 2.2832614564651607e-13	0.487963 0.487963
28.14 2.2530200279224159e-13	0.487356 0.487356
28.15 2.2231791422074395e-13	0.486769 0.486769
28.160000000000004 2.1937334941952724e-13	0.486198 0.486198
28.17 2.164677849026524e-13	0.485635 0.485635
28.18 2.1360070411766308e-13	0.485071 0.485071
28.189999999999998 2.1077159735375588e-13	0.484498 0.484498
28.200000000000003 2.0797996165116529e-13	0.48391 0.48391
28.21 2.0522530071175028e-13	0.483301 0.483301
28.22 2.0250712481075383e-13	0.48267 0.48267
28.229999999999997 1.998249507097464e-13	0.482018 0.482018
28.240000000000002 1.971783015707089e-13	0.481353 0.481353
28.25 1.9456670687127387e-13	0.480681 0.480681
28.259999999999998 1.9198970232105736e-13	0.480015 0.480015
28.270000000000003 1.8944682977912921e-13	0.479369 0.479369
28.28 1.869376371725652e-13	0.478758 0.478758
28.29 1.8446167841606967e-13	0.478198 0.478198
28.299999999999997 1.8201851333267665e-13	0.477704 0.477704
28.310000000000002 1.7960770757548892e-13	0.47729 0.47729
28.32 1.7722883255047194e-13	0.476968 0.476968
28.33 1.7488146534024158e-13	0.476744 0.476744
28.340000000000003 1.7256518862888862e-13	0.476623 0.476623
28.35 1.7027959062778848e-13	0.476603 0.476603
28.36 1.680242650023867e-13	0.476679 0.476679
28.369999999999997 1.6579881079996608e-13	0.47684 0.47684
28.380000000000003 1.6360283237835963e-13	0.47707 0.47707
28.39 1.614359393356246e-13	0.47735 0.47735
28.4 1.5929774644062113e-13	0.477658 0.477658
28.410000000000004 1.5718787356453583e-13	0.477974 0.477974
28.42 1.551059456133028e-13	0.478276 0.478276
28.43 1.5305159246091293e-13	0.478547 0.478547
28.439999999999998 1.510244488836179e-13	0.478776 0.478776
28.450000000000003 1.4902415449499555e-13	0.478953 0.478953
28.46 1.470503536818906e-13	0.479079 0.479079
28.47 1.4510269554117954e-13	0.479157 0.479157
28.479999999999997 1.431808338173971e-13	0.479199 0.479199
28.490000000000002 1.4128442684117405e-13	0.479216 0.479216
28.5 1.3941313746849981e-13	0.479223 0.479223
28.509999999999998 1.3756663302077906e-13	0.479236 0.479236
28.520000000000003 1.357445852256887e-13	0.479269 0.479269
28.53 1.339466701588258e-13	0.47933 0.47933
28.54 1.321725681861074e-13	0.479427 0.479427
28.549999999999997 1.3042196390695522e-13	0.479563 0.479563
28.560000000000002 1.2869454609821912e-13	0.479735 0.479735
28.57 1.26990007658852e-13	0.479939 0.479939
28.58 1.2530804555530816e-13	0.480169 0.480169
28.590000000000003 1.236483607676704e-13	0.480417 0.480417
28.6 1.2201065823649775e-13	0.480675 0.480675
28.61 1.2039464681035797e-13	0.480936 0.480936
28.619999999999997 1.1880003919407511e-13	0.481193 0.481193
28.630000000000003 1.1722655189765014e-13	0.481442 0.481442
28.64 1.1567390518586555e-13	0.48168 0.48168
28.65 1.1414182302854956e-13	0.481903 0.481903
28.660000000000004 1.1263003305150368e-13	0.482112 0.482112
28.67 1.1113826648808686e-13	0.482307 0.482307
28.68 1.0966625813142356e-13	0.482489 0.482489
28.689999999999998 1.0821374628726271e-13	0.482661 0.482661
28.700000000000003 1.0678047272745013e-13	0.482828 0.482828
28.71 1.0536618264402406e-13	0.482998 0.482998
28.72 1.0397062460391103e-13	0.483179 0.483179
28.729999999999997 1.0259355050422758e-13	0.483383 0.483383
28.740000000000002 1.0123471552817323e-13	0.483625 0.483625
28.75 9.989387810150815e-14	0.483918 0.483918
28.759999999999998 9.85707998496021e-14	0.484281 0.484281
28.770000000000003 9.726524555505827e-14	0.484729 0.484729
28.78 9.597698311589828e-14	0.485279 0.485279
28.79 9.470578350429518e-14	0.485945 0.485945
28.799999999999997 9.345142072585817e-14	0.48674 0.48674
28.810000000000002 9.221367177945599e-14	0.487673 0.487673
28.82 9.099231661757286e-14	0.488749 0.488749
28.83 8.978713810718483e-14	0.48997 0.48997
28.840000000000003 8.859792199115969e-14	0.491336 0.491336
28.85 8.742445685016821e-14	0.49284 0.49284
28.86 8.626653406509437e-14	0.494476 0.494476
28.869999999999997 8.512394777994829e-14	0.496235 0.496235
28.880000000000003 8.399649486526968e-14	0.498103 0.498103
28.89 8.288397488201659e-14	0.500069 0.500069
28.9 8.178619004592794e-14	0.502118 0.502118
28.910000000000004 8.070294519236323e-14	0.504238 0.504238
28.92 7.963404774160775e-14	0.506413 0.506413
28.93 7.857930766463249e-14	0.508628 0.508628
28.939999999999998 7.753853744931197e-14	0.510871 0.510871
28.950000000000003 7.65115520670887e-14	0.513126 0.513126
28.96 7.54981689400799e-14	0.51538 0.51538
28.97 7.449820790861564e-14	0.51762 0.51762
28.979999999999997 7.351149119921252e-14	0.519835 0.519835
28.990000000000002 7.253784339296652e-14	0.522017 0.522017
29.0 7.157709139437206e-14	0.524158 0.524158
29.009999999999998 7.062906440054215e-14	0.526254 0.526254
29.020000000000003 6.969359387084718e-14	0.528306 0.528306
29.03 6.877051349695312e-14	0.530316 0.530316
29.04 6.785965917325026e-14	0.532292 0.532292
29.049999999999997 6.696086896768157e-14	0.53424 0.53424
29.060000000000002 6.607398309295492e-14	0.536173 0.536173
29.07 6.519884387813452e-14	0.538102 0.538102
29.08 6.433529574061104e-14	0.540038 0.540038
29.090000000000003 6.348318515843985e-14	0.541993 0.541993
29.1 6.264236064305279e-14	0.543977 0.543977
29.11 6.181267271232057e-14	0.545997 0.545997
29.119999999999997 6.0993973863981e-14	0.54806 0.54806
29.130000000000003 6.018611854941631e-14	0.550169 0.550169
29.14 5.938896314777623e-14	0.552326 0.552326
29.15 5.860236594044581e-14	0.554532 0.554532
29.160000000000004 5.782618708584857e-14	0.556785 0.556785
29.17 5.706028859458996e-14	0.559081 0.559081
29.18 5.630453430492019e-14	0.561414 0.561414
29.189999999999998 5.5558789858530206e-14	0.563776 0.563776
29.200000000000003 5.482292267666584e-14	0.566154 0.566154
29.21 5.409680193655667e-14	0.568533 0.568533
29.22 5.338029854815907e-14	0.570892 0.570892
29.229999999999997 5.267328513120538e-14	0.573206 0.573206
29.240000000000002 5.197563599255864e-14	0.575444 0.575444
29.25 5.128722710386936e-14	0.577574 0.577574
29.259999999999998 5.06079360795209e-14	0.579556 0.579556
29.270000000000003 4.993764215487577e-14	0.581353 0.581353
29.28 4.927622616480417e-14	0.582924 0.582924
29.29 4.862357052249955e-14	0.584229 0.584229
29.299999999999997 4.797955919857288e-14	0.585233 0.585233
29.310000000000002 4.734407770042527e-14	0.585903 0.585903
29.32 4.671701305189582e-14	0.586215 0.586215
29.33 4.6098253773172235e-14	0.586148 0.586148
29.340000000000003 4.5487689860975644e-14	0.585693 0.585693
29.35 4.4885212769002464e-14	0.584847 0.584847
29.36 4.4290715388627665e-14	0.583617 0.583617
29.369999999999997 4.370409202986196e-14	0.582016 0.582016
29.380000000000003 4.312523840256261e-14	0.580069 0.580069
29.39 4.255405159789478e-14	0.577802 0.577802
29.4 4.1990430070032324e-14	0.57525 0.57525
29.410000000000004 4.1434273618108403e-14	0.57245 0.57245
29.42 4.0885483368400096e-14	0.569442 0.569442
29.43 4.0343961756751245e-14	0.566266 0.566266
29.439999999999998 3.980961251122659e-14	0.562963 0.562963
29.450000000000003 3.928234063499679e-14	0.55957 0.55957
29.46 3.876205238945184e-14	0.556124 0.556124
29.47 3.8248655277532465e-14	0.552659 0.552659
29.479999999999997 3.774205802728938e-14	0.549208 0.549208
29.490000000000002 3.7242170575654163e-14	0.5458 0.5458
29.5 3.674890405243099e-14	0.542463 0.542463
29.509999999999998 3.626217076449384e-14	0.539225 0.539225
29.520000000000003 3.578188418019795e-14	0.536112 0.536112
29.53 3.530795891399774e-14	0.533149 0.533149
29.54 3.484031071126359e-14	0.530362 0.530362
29.549999999999997 3.437885643330605e-14	0.527774 0.527774
29.560000000000002 3.392351404259295e-14	0.525406 0.525406
29.57 3.347420258816765e-14	0.523278 0.523278
29.58 3.3030842191254384e-14	0.521404 0.521404
29.590000000000003 3.2593354031058866e-14	0.519794 0.519794
29.6 3.216166033075687e-14	0.518454 0.518454
29.61 3.1735684343663997e-14	0.517381 0.517381
29.619999999999997 3.131535033959441e-14	0.516569 0.516569
29.630000000000003 3.090058359139522e-14	0.516001 0.516001
29.64 3.0491310361664126e-14	0.515657 0.515657
29.65 3.0087457889637455e-14	0.515508 0.515508
29.660000000000004 2.9688954378256125e-14	0.515521 0.515521
29.67 2.9295728981402716e-14	0.515661 0.515661
29.68 2.890771179130373e-14	0.515887 0.515887
29.689999999999998 2.852483382610383e-14	0.51616 0.51616
29.700000000000003 2.8147027017600204e-14	0.51644 0.51644
29.71 2.7774224199143737e-14	0.51669 0.51669
29.72 2.7406359093695546e-14	0.516876 0.516876
29.729999999999997 2.7043366302045602e-14	0.516969 0.516969
29.740000000000002 2.668518129118622e-14	0.516945 0.516945
29.75 2.6331740382838756e-14	0.516785 0.516785
29.759999999999998 2.5982980742133256e-14	0.516477 0.516477
29.770000000000003 2.5638840366436716e-14	0.516012 0.516012
29.78 2.5299258074332247e-14	0.515389 0.515389
29.79 2.4964173494739845e-14	0.51461 0.51461
29.799999999999997 2.463352705618487e-14	0.51368 0.51368
29.810000000000002 2.4307259976207586e-14	0.512607 0.512607
29.82 2.3985314250912236e-14	0.511403 0.511403
29.83 2.366763264465546e-14	0.510079 0.510079
29.840000000000003 2.335415867987005e-14	0.508647 0.508647
29.85 2.3044836627026216e-14	0.507123 0.507123
29.86 2.2739611494721757e-14	0.505518 0.505518
29.869999999999997 2.2438429019906888e-14	0.503844 0.503844
29.880000000000003 2.214123565823745e-14	0.502115 0.502115
29.89 2.1847978574555305e-14	0.500339 0.500339
29.9 2.155860563349557e-14	0.498528 0.498528
29.910000000000004 2.1273065390217245e-14	0.49669 0.49669
29.92 2.099130708125898e-14	0.494838 0.494838
29.93 2.0713280615512344e-14	0.492981 0.492981
